Здание ID,Тип здания,Информация о здании,Кол-во организаций,Организации
244229524,way,"{'addr:housenumber': '15', 'addr:postcode': '140188', 'addr:street': 'Солнечная улица', 'building': 'apartments', 'building:colour': 'sandybrown', 'building:levels': '17', 'roof:colour': 'lightgrey'}",2,"{'type': 'node', 'id': 2515663163, 'lat': 55.604046, 'lon': 38.0847864, 'tags': {'addr:flats': '1-101', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 2515663166, 'lat': 55.6041509, 'lon': 38.0847324, 'tags': {'addr:flats': '102-185', 'entrance': 'staircase', 'ref': '2'}}"
256692592,way,"{'addr:housenumber': '28/12', 'addr:postcode': '140186', 'building': 'yes', 'building:levels': '9', 'building:parts': 'vertical'}",26,"{'type': 'node', 'id': 408430050, 'lat': 55.5994016, 'lon': 38.0890318, 'tags': {'amenity': 'dentist', 'name': 'Атака'}}
{'type': 'node', 'id': 665734777, 'lat': 55.5992791, 'lon': 38.0902809, 'tags': {'aquarium': 'yes', 'brand': 'Четыре лапы', 'brand:wikidata': 'Q62390783', 'check_date': '2022-10-02', 'contact:email': 'welcome@4lapy.ru', 'contact:phone': '+7 800 7700022;1137', 'contact:website': 'https://4lapy.ru/', 'name': 'Четыре лапы', 'opening_hours': 'Mo-Su 10:00-21:00', 'operator': 'Конта', 'payment:cards': 'yes', 'pets': 'yes', 'shop': 'pet', 'veterinary': 'yes'}}
{'type': 'node', 'id': 824838761, 'lat': 55.5991351, 'lon': 38.0893936, 'tags': {'contact:phone': '+7 962 3641519', 'name': 'Пивной дом', 'opening_hours': 'Mo-Su 10:00-21:00', 'shop': 'alcohol', 'website': 'https://www.piv-dom.ru/'}}
{'type': 'node', 'id': 1875802249, 'lat': 55.5989575, 'lon': 38.089565, 'tags': {'amenity': 'pharmacy', 'brand': 'Парацельс', 'check_date': '2022-10-02', 'contact:phone': '+7 498 4859303', 'contact:website': 'http://apteka-prc.ru', 'dispensing': 'yes', 'name': 'Парацельс', 'opening_hours': 'Mo-Su 08:00-22:00'}}
{'type': 'node', 'id': 2109609955, 'lat': 55.5992199, 'lon': 38.0900829, 'tags': {'brand': 'Подружка', 'brand:wikidata': 'Q101646588', 'contact:phone': '+7 495 9268082', 'contact:website': 'http://www.podrygka.ru', 'name': 'Подружка', 'opening_hours': 'Mo-Su 09:00-21:00', 'operator': 'ООО ""Табер Трейд""', 'shop': 'cosmetics'}}
{'type': 'node', 'id': 2515638260, 'lat': 55.599229, 'lon': 38.0892433, 'tags': {'contact:phone': '+7 925 7108890', 'name': 'Царство цветов', 'opening_hours': 'Mo-Su 08:00-23:00', 'shop': 'florist'}}
{'type': 'node', 'id': 2515638261, 'lat': 55.5992048, 'lon': 38.0892755, 'tags': {'amenity': 'atm', 'brand': 'Сбербанк', 'brand:en': 'Sberbank', 'brand:ru': 'Сбербанк', 'brand:wikidata': 'Q205012', 'brand:wikipedia': 'en:Sberbank', 'contact:phone': '+7 800 5555550', 'contact:website': 'https://www.sberbank.ru/', 'operator': 'ПАО Сбербанк', 'operator:wikidata': 'Q205012', 'operator:wikipedia': 'en:Sberbank', 'ref': '850652'}}
{'type': 'node', 'id': 2531913785, 'lat': 55.5991751, 'lon': 38.0897882, 'tags': {'addr:flats': '53-80', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 2531927749, 'lat': 55.5993003, 'lon': 38.0892232, 'tags': {'name': 'Солнечный зайчик', 'opening_hours': 'Mo-Su 10:00-20:30', 'shop': 'toys'}}
{'type': 'node', 'id': 2531979485, 'lat': 55.5990593, 'lon': 38.089509, 'tags': {'contact:phone': '+7 916 1534762', 'contact:website': 'http://kotofey.ru', 'name': 'Котофей', 'opening_hours': 'Mo-Su 10:00-20:00', 'shop': 'shoes'}}
{'type': 'node', 'id': 3056216028, 'lat': 55.5992607, 'lon': 38.0899262, 'tags': {'addr:flats': '29-52', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3056216029, 'lat': 55.5994054, 'lon': 38.0895386, 'tags': {'addr:flats': '81-108', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3056216030, 'lat': 55.5994084, 'lon': 38.0901688, 'tags': {'addr:flats': '1-28', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3056216031, 'lat': 55.5995403, 'lon': 38.0893572, 'tags': {'addr:flats': '109-132', 'entrance': 'staircase', 'ref': '5'}}
{'type': 'node', 'id': 3356208491, 'lat': 55.599331, 'lon': 38.0891258, 'tags': {'amenity': 'bank', 'name': 'Профессионал Банк', 'operator': 'ЗАО ""ПроБанк""', 'website': 'http://www.probank.ru'}}
{'type': 'node', 'id': 3642197066, 'lat': 55.5991303, 'lon': 38.0899161, 'tags': {'contact:phone': '+7 499 4091950', 'name': 'Ассистент', 'office': 'estate_agent', 'opening_hours': 'Mo-Fr 12:00-18:00'}}
{'type': 'node', 'id': 4848749206, 'lat': 55.599511, 'lon': 38.0891239, 'tags': {'name': 'Управляющая компания «Наукоград»', 'office': 'property_management', 'operator': 'АО «Управляющая компания «Наукоград»'}}
{'type': 'node', 'id': 4923615288, 'lat': 55.5992051, 'lon': 38.0900677, 'tags': {'amenity': 'payment_terminal', 'brand': 'Элекснет', 'contact:phone': '+7 495 7872964', 'contact:website': 'http://elecsnet.ru', 'name': 'Элекснет', 'opening_hours': 'Mo-Su 09:00-21:00', 'ref': '20656'}}
{'type': 'node', 'id': 7249348390, 'lat': 55.5993241, 'lon': 38.0905258, 'tags': {'amenity': 'pharmacy', 'name': 'Апрель', 'opening_hours': '08:00-20:00'}}
{'type': 'node', 'id': 9076606314, 'lat': 55.599104, 'lon': 38.089676, 'tags': {'brand': 'Ozon', 'brand:wikidata': 'Q2365235', 'brand:wikipedia': 'ru:Ozon.ru', 'contact:facebook': 'https://www.facebook.com/ozon.ru', 'contact:instagram': 'https://www.instagram.com/ozonru', 'contact:phone': '+7 495 2321000', 'contact:twitter': 'https://twitter.com/Ozon_ru', 'contact:vk': 'https://vk.com/ozon', 'contact:website': 'https://www.ozon.ru', 'name': 'Ozon', 'opening_hours': 'Mo-Su 10:00-22:00', 'shop': 'outpost'}}
{'type': 'node', 'id': 9755131740, 'lat': 55.5990459, 'lon': 38.0898061, 'tags': {'check_date': '2022-10-02', 'contact:email': 'call@winelab.ru', 'contact:phone': '+7 800 3017755', 'contact:website': 'https://www.winelab.ru/', 'name': 'Винлаб', 'opening_hours': 'Mo-Su 10:00-23:00', 'shop': 'alcohol'}}
{'type': 'node', 'id': 11104707522, 'lat': 55.5991896, 'lon': 38.0902033, 'tags': {'amenity': 'doctors', 'contact:phone': '+7 495 6400640', 'contact:website': 'https://kdl.ru', 'healthcare': 'laboratory', 'name': 'KDL', 'opening_hours': 'Mo-Fr 07:30-14:30; Sa 07:30-13:30'}}
{'type': 'node', 'id': 11668750309, 'lat': 55.5992985, 'lon': 38.0903656, 'tags': {'contact:email': 'lubidom@kubik-studio.ru', 'contact:phone': '+7 800 5118246;+7 985 9999517', 'contact:website': 'https://lubidom.ru', 'name': 'Любимый дом', 'opening_hours': 'Mo-Su 10:00-20:00', 'shop': 'furniture'}}
{'type': 'node', 'id': 11909870270, 'lat': 55.5990087, 'lon': 38.0896307, 'tags': {'contact:email': 'zakaz@vseinstrumenti.ru', 'contact:phone': '+7 800 5503805', 'contact:website': 'https://www.vseinstrumenti.ru', 'name': 'ВсеИнструменты.ру', 'opening_hours': 'Mo-Su 09:00-20:00', 'shop': 'power_tools'}}
{'type': 'node', 'id': 12199136338, 'lat': 55.5990798, 'lon': 38.0897584, 'tags': {'contact:phone': '+7 499 3915622', 'contact:website': 'https://boxberry.ru', 'name': 'Boxberry', 'opening_hours': 'Mo-Sa 10:00-20:00; Su 10:00-19:00', 'shop': 'outpost'}}
{'type': 'node', 'id': 13003837474, 'lat': 55.5993793, 'lon': 38.0905438, 'tags': {'amenity': 'pharmacy', 'contact:email': 'office@neo-pharm.ru', 'contact:phone': '+7 495 2155215', 'contact:website': 'https://stolichki.ru', 'healthcare': 'pharmacy', 'name': 'Столички', 'opening_hours': 'Mo-Su 09:00-21:00'}}"
328790816,way,"{'addr:housenumber': '7', 'addr:postcode': '140186', 'addr:street': 'Солнечная улица', 'building': 'apartments', 'building:colour': 'sandybrown', 'building:levels': '10', 'building:parts': 'vertical', 'energy_class': 'B', 'roof:colour': 'lightgrey'}",3,"{'type': 'node', 'id': 2851415181, 'lat': 55.6040987, 'lon': 38.0878681, 'tags': {'brand': 'Красное&Белое', 'brand:wikidata': 'Q24933790', 'brand:wikipedia': 'ru:Красное & Белое', 'contact:facebook': 'https://www.facebook.com/krasnoe.beloe', 'contact:instagram': 'https://www.instagram.com/krasnoebeloe', 'contact:ok': 'https://ok.ru/krasnoebeloe', 'contact:phone': '+7 800 1000804', 'contact:telegram': '+7 922 7033000', 'contact:viber': '+7 922 7033000', 'contact:vk': 'https://vk.com/krasnoebeloe', 'contact:website': 'https://krasnoeibeloe.ru', 'contact:whatsapp': '+7 922 7033000', 'name': 'Красное&Белое', 'opening_hours': 'Mo-Su 09:00-22:05', 'operator': 'ООО ""Красное и Белое""', 'operator:wikidata': 'Q24933790', 'operator:wikipedia': 'ru:Красное & Белое', 'payment:cards': 'yes', 'shop': 'alcohol'}}
{'type': 'node', 'id': 4644324590, 'lat': 55.6037483, 'lon': 38.0875038, 'tags': {'name': 'Детки конфетки', 'opening_hours': 'Mo-Su 10:00-20:00', 'shop': 'clothes'}}
{'type': 'node', 'id': 4644324591, 'lat': 55.6040331, 'lon': 38.0879597, 'tags': {'contact:phone': '+7 916 7088080', 'name': 'Лиссабон', 'opening_hours': 'Mo-Su 10:00-20:00', 'shop': 'beauty'}}"
356749603,way,{'building': 'yes'},1,"{'type': 'node', 'id': 2505357136, 'lat': 55.6024346, 'lon': 38.0894584, 'tags': {'contact:phone': '+7 906 7960091', 'leisure': 'sauna', 'name': 'Три Пескаря', 'opening_hours': '24/7'}}"
710271472,way,{'building': 'yes'},0,
785309496,way,{'building': 'yes'},0,
785309497,way,{'building': 'yes'},0,
885038861,way,{'building': 'yes'},0,
35080875,way,"{'addr:housenumber': '17', 'addr:postcode': '140182', 'addr:street': 'улица Гудкова', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '14', 'building:material': 'concrete', 'operator': 'АО «Управляющая компания «Наукоград»', 'roof:levels': '1', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1995'}",1,"{'type': 'node', 'id': 411548756, 'lat': 55.5983258, 'lon': 38.0868479, 'tags': {'addr:flats': '1-86', 'entrance': 'staircase', 'ref': '1'}}"
35080876,way,"{'addr:housenumber': '15', 'addr:postcode': '140182', 'addr:street': 'улица Гудкова', 'building': 'apartments', 'building:levels': '14', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:levels': '1', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1994'}",1,"{'type': 'node', 'id': 411548766, 'lat': 55.5978948, 'lon': 38.0878684, 'tags': {'access': 'no', 'addr:flats': '1-97', 'entrance': 'emergency'}}"
35080877,way,"{'addr:housenumber': '3', 'addr:postcode': '140182', 'addr:street': 'улица Анохина', 'building': 'apartments', 'building:levels': '5'}",3,"{'type': 'node', 'id': 3006536995, 'lat': 55.598969, 'lon': 38.087036, 'tags': {'addr:flats': '1-25', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3006536998, 'lat': 55.5991544, 'lon': 38.0867822, 'tags': {'addr:flats': '26-50', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 12603644022, 'lat': 55.5990294, 'lon': 38.0868915, 'tags': {'emergency': 'fire_hydrant', 'fire_hydrant:city': 'Жуковский', 'fire_hydrant:diameter': 'К-300', 'fire_hydrant:pressure': '5', 'fire_hydrant:street': 'левченко', 'fire_hydrant:type': 'underground', 'fire_operator': 'RU-MOS-26-42'}}"
35081556,way,"{'addr:housenumber': '1', 'addr:postcode': '140182', 'addr:street': 'Солнечная улица', 'building': 'apartments', 'building:colour': 'sandybrown', 'building:levels': '14', 'energy_class': 'C', 'roof:colour': 'lightgrey'}",3,"{'type': 'node', 'id': 3049307613, 'lat': 55.6016598, 'lon': 38.0880678, 'tags': {'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3049307615, 'lat': 55.6018838, 'lon': 38.0881208, 'tags': {'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3049307617, 'lat': 55.6021056, 'lon': 38.0881789, 'tags': {'entrance': 'staircase', 'ref': '1'}}"
35081559,way,"{'addr:housenumber': '18', 'addr:postcode': '140182', 'addr:street': 'улица Гудкова', 'building': 'apartments', 'building:colour': 'sandybrown', 'building:levels': '9', 'roof:colour': 'lightgrey'}",1,"{'type': 'node', 'id': 1036255631, 'lat': 55.6015339, 'lon': 38.0863041, 'tags': {'addr:street': 'улица Гудкова', 'amenity': 'cafe', 'contact:phone': '+7 498 4853969', 'name': 'Клуб Фортуна', 'opening_hours': 'Mo-Su 15:00-24:00'}}"
37808686,way,"{'addr:housenumber': '3', 'addr:street': 'Солнечная улица', 'building': 'garages', 'building:colour': 'sandybrown', 'parking': 'garages', 'roof:colour': 'lightgrey'}",2,"{'type': 'node', 'id': 7275798343, 'lat': 55.6023403, 'lon': 38.0870454, 'tags': {'amenity': 'parking_entrance', 'parking': 'underground'}}
{'type': 'node', 'id': 10106458146, 'lat': 55.602148, 'lon': 38.0867594, 'tags': {'brand': 'Wildberries', 'brand:wikidata': 'Q24933714', 'brand:wikipedia': 'ru:Wildberries', 'check_date': '2022-10-16', 'contact:email': 'sales@wildberries.ru', 'contact:facebook': 'https://www.facebook.com/wbbot', 'contact:instagram': 'https://www.instagram.com/wildberriesru', 'contact:odnoklassniki': 'http://www.odnoklassniki.ru/wildberries', 'contact:ok': 'https://ok.ru/wildberries', 'contact:skype': 'Wildberries_ru', 'contact:telegram': 'wbshop_bot', 'contact:twitter': 'https://twitter.com/wildberries_ru', 'contact:viber': 'wildberries', 'contact:vk': 'https://vk.com/wbbot', 'contact:website': 'https://www.wildberries.ru', 'contact:whatsapp': '+7 926 5373137', 'contact:youtube': 'https://www.youtube.com/user/Wildberriesshop', 'name': 'Wildberries', 'name:en': 'Wildberries', 'shop': 'outpost'}}"
47599007,way,"{'addr:housenumber': '7А', 'addr:postcode': '140186', 'addr:street': 'улица Анохина', 'building': 'retail', 'building:levels': '3', 'name': 'Торговый центр ""Авангард""', 'shop': 'department_store'}",2,"{'type': 'node', 'id': 2514901959, 'lat': 55.5980185, 'lon': 38.0854578, 'tags': {'alt_name': 'Пятерочка', 'brand': 'Пятёрочка', 'brand:wikidata': 'Q1768969', 'brand:wikipedia': 'ru:Пятёрочка', 'contact:email': 'vopros@5ka.ru', 'contact:facebook': 'https://www.facebook.com/pyaterochka', 'contact:instagram': 'https://www.instagram.com/pyaterochka_official', 'contact:ok': 'https://ok.ru/pyaterochka', 'contact:phone': '+7 800 5555505', 'contact:vk': 'https://vk.com/club19098821', 'contact:website': 'https://5ka.ru', 'name': 'Пятёрочка', 'opening_hours': 'Mo-Su 08:00-22:00', 'operator': 'X5 Retail Group', 'shop': 'supermarket'}}
{'type': 'node', 'id': 2587657004, 'lat': 55.5982091, 'lon': 38.0854397, 'tags': {'contact:phone': '+7 4984811114', 'contact:website': 'http://www.fitnes-oazis.ru', 'leisure': 'sports_centre', 'name': 'Оазис', 'opening_hours': 'Mo-Su 09:00-23:00', 'sport': 'athletics'}}"
189116130,way,"{'building': 'service', 'building:colour': 'sandybrown', 'power': 'substation', 'roof:colour': 'lightgrey'}",0,
246112938,way,"{'addr:housenumber': '13', 'addr:postcode': '140186', 'addr:street': 'набережная Циолковского', 'building': 'apartments', 'building:levels': '9'}",1,"{'type': 'node', 'id': 2531905105, 'lat': 55.6007566, 'lon': 38.0893166, 'tags': {'addr:flats': '1-61', 'entrance': 'staircase', 'ref': '1'}}"
246113108,way,"{'addr:housenumber': '11', 'addr:postcode': '140186', 'addr:street': 'набережная Циолковского', 'building': 'apartments', 'building:levels': '14', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:levels': '1', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1995'}",1,"{'type': 'node', 'id': 2531908040, 'lat': 55.6003177, 'lon': 38.0891729, 'tags': {'addr:flats': '1-97', 'entrance': 'staircase', 'ref': '1'}}"
246113647,way,"{'addr:housenumber': '9', 'addr:postcode': '140186', 'addr:street': 'набережная Циолковского', 'building': 'apartments', 'building:levels': '9'}",1,"{'type': 'node', 'id': 2531913782, 'lat': 55.5999012, 'lon': 38.0889568, 'tags': {'addr:flats': '1-53', 'entrance': 'staircase', 'ref': '1'}}"
246981602,way,{'building': 'yes'},0,
246990934,way,"{'addr:housenumber': '19', 'addr:postcode': '140182', 'addr:street': 'улица Гудкова', 'building': 'apartments', 'building:colour': 'sandybrown', 'building:levels': '6'}",5,"{'type': 'node', 'id': 2539412541, 'lat': 55.5992105, 'lon': 38.0880362, 'tags': {'addr:flats': '1-21', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 2539412552, 'lat': 55.5990059, 'lon': 38.0879423, 'tags': {'entrance': 'exit'}}
{'type': 'node', 'id': 3062752179, 'lat': 55.5986439, 'lon': 38.0883943, 'tags': {'addr:flats': '76-105', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3062752181, 'lat': 55.598844, 'lon': 38.0881444, 'tags': {'addr:flats': '46-75', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3062752182, 'lat': 55.5990446, 'lon': 38.0875414, 'tags': {'addr:flats': '22-45', 'entrance': 'staircase', 'ref': '2'}}"
246993388,way,"{'addr:housenumber': '7', 'addr:postcode': '140182', 'addr:street': 'улица Анохина', 'building': 'apartments', 'building:levels': '5'}",2,"{'type': 'node', 'id': 3006536993, 'lat': 55.5985833, 'lon': 38.0857412, 'tags': {'addr:flats': '1-24', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3006536994, 'lat': 55.598783, 'lon': 38.0857025, 'tags': {'addr:flats': '25-48', 'entrance': 'staircase', 'ref': '2'}}"
246993390,way,"{'addr:housenumber': '5', 'addr:postcode': '140182', 'addr:street': 'улица Анохина', 'building': 'apartments', 'building:levels': '5'}",3,"{'type': 'node', 'id': 3006536996, 'lat': 55.5990391, 'lon': 38.0859218, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3006536997, 'lat': 55.5991441, 'lon': 38.0861741, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 4009357524, 'lat': 55.5991162, 'lon': 38.0859306, 'tags': {'communication:mobile_phone': 'yes', 'man_made': 'antenna', 'name': 'МО2841'}}"
247002501,way,"{'addr:housenumber': '16', 'addr:postcode': '140182', 'addr:street': 'улица Левченко', 'building': 'apartments', 'building:levels': '10', 'operator': 'ООО ""ЖКХ-Сервис+""'}",2,"{'type': 'node', 'id': 3006536991, 'lat': 55.5979367, 'lon': 38.0862572, 'tags': {'addr:flats': '1-40', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3006536992, 'lat': 55.5981298, 'lon': 38.0862069, 'tags': {'addr:flats': '41-80', 'entrance': 'staircase', 'information': 'no', 'ref': '2'}}"
